"state","year","s.prof","math4","math8","read4","flunch","puptch"
"Washington",1994,46,NA,NA,212.695388793945,0.177249550819397,20.1202011108398
"Washington",1995,46,NA,NA,NA,0.184073463082314,20.20530128479
"Washington",1996,46,225.053298950195,276.117126464844,NA,0.191397324204445,20.3929481506348
"Washington",1997,46,NA,NA,NA,0.198513239622116,20.1731433868408
"Washington",1998,46,NA,NA,218.156524658203,0.205620855093002,20.1987819671631
"Washington",1999,46,NA,NA,NA,0.214603051543236,20.0932731628418
"Washington",2000,46,NA,NA,NA,0.2237209379673,19.9276123046875
"Washington",2001,46,NA,NA,NA,0.233803227543831,19.6635875701904
"Washington",2002,46,NA,NA,223.65592956543,0.233229294419289,19.2104167938232
"Washington",2003,46,238.292846679688,281.1513671875,221.096694946289,0.255669593811035,19.1641273498535
"Washington",2004,46,NA,NA,NA,0.267587274312973,19.3349418640137
"Washington",2005,46,241.684677124023,285.052215576172,223.486404418945,0.27439472079277,19.2000942230225
"Washington",2006,46,NA,NA,NA,0.283195972442627,19.2865543365479
"Washington",2007,46,242.542236328125,284.86279296875,223.99934387207,0.279461681842804,19.105260848999
"Washington",2008,46,NA,NA,NA,0.29764461517334,19.1875648498535
"Washington",2009,46,242.257095336914,288.722381591797,221,0.30680313706398,19.1791839599609
"Washington",2010,46,NA,NA,NA,0.31596165895462,19.1708011627197
"Washington",2011,46,243,288,221,0.325120180845261,19.1624202728271
"West Virginia",1990,65,NA,255.899063110352,NA,0.318138241767883,15.1267719268799
"West Virginia",1991,65,NA,NA,NA,0.319806188344955,15.0115947723389
"West Virginia",1992,65,215.268920898438,259.086456298828,215.535598754883,0.341159522533417,15.2521314620972
"West Virginia",1993,65,NA,NA,NA,0.351418167352676,15.1851530075073
"West Virginia",1994,65,NA,NA,213.146942138672,0.358925253152847,14.9499740600586
"West Virginia",1995,65,NA,NA,NA,0.383799612522125,14.7693586349487
"West Virginia",1996,65,223.350128173828,264.865203857422,NA,0.386269509792328,14.5737199783325
"West Virginia",1997,65,NA,NA,NA,0.394869953393936,14.556300163269
"West Virginia",1998,65,NA,NA,215.62092590332,0.40300378203392,14.3896026611328
"West Virginia",1999,65,NA,NA,NA,0.396823853254318,14.1755208969116
"West Virginia",2000,65,223.203598022461,266.472381591797,NA,0.396184504032135,13.8417129516602
"West Virginia",2001,65,NA,NA,NA,0.392248421907425,13.6821308135986
"West Virginia",2002,65,NA,NA,218.777801513672,0.394004642963409,14.0466260910034
"West Virginia",2003,65,230.76774597168,270.770355224609,219.17951965332,0.378708124160767,14.0392169952393
"West Virginia",2004,65,NA,NA,NA,0.387564688920975,14.046703338623
"West Virginia",2005,65,230.84326171875,269.099487304688,214.767059326172,0.404245913028717,14.0359258651733
"West Virginia",2006,65,NA,NA,NA,0.392575114965439,14.0855569839478
"West Virginia",2007,65,236.337799072266,270.084106445312,215.130554199219,0.39473432302475,14.5224580764771
"West Virginia",2008,65,NA,NA,NA,0.398165196180344,14.3801546096802
"West Virginia",2009,65,232.983139038086,270.415771484375,215,0.399934649467468,14.4517946243286
"West Virginia",2010,65,NA,NA,NA,0.401704072952271,14.5234346389771
"West Virginia",2011,65,235,273,214,0.403473526239395,14.5950746536255
"Wisconsin",1990,77,NA,274.487365722656,NA,0.169618278741837,15.8710899353027
"Wisconsin",1991,77,NA,NA,NA,0.173984885215759,16.1782684326172
"Wisconsin",1992,77,228.692001342773,277.879119873047,223.60807800293,0.181662291288376,15.6583185195923
"Wisconsin",1993,77,NA,NA,NA,0.199773341417313,15.5358982086182
"Wisconsin",1994,77,NA,NA,224.174545288086,0.198259249329567,15.9782094955444
"Wisconsin",1995,77,NA,NA,NA,0.14937350153923,15.9207639694214
"Wisconsin",1996,77,231.411849975586,282.848754882812,NA,0.198651999235153,15.8118762969971
"Wisconsin",1997,77,NA,NA,NA,0.198584258556366,16.0539531707764
"Wisconsin",1998,77,NA,NA,222.389053344727,0.195791468024254,15.8217897415161
"Wisconsin",1999,77,NA,NA,NA,0.192481994628906,14.3772392272949
"Wisconsin",2000,77,NA,NA,NA,0.185326620936394,14.4419527053833
"Wisconsin",2001,77,NA,NA,NA,0.183435365557671,14.6177349090576
"Wisconsin",2002,77,NA,NA,NA,0.205425903201103,13.8897647857666
"Wisconsin",2003,77,236.755416870117,283.915863037109,220.833435058594,0.208749502897263,14.5935411453247
"Wisconsin",2004,77,NA,NA,NA,0.212798789143562,15.1166515350342
"Wisconsin",2005,77,240.568588256836,284.541564941406,221.16423034668,0.220388531684875,14.2885446548462
"Wisconsin",2006,77,NA,NA,NA,0.221550837159157,14.5554246902466
"Wisconsin",2007,77,244.181213378906,285.617950439453,223.318008422852,0.237024068832397,14.8369407653809
"Wisconsin",2008,77,NA,NA,NA,0.238054722547531,14.9261531829834
"Wisconsin",2009,77,243.585250854492,288.140716552734,220,0.243882864713669,15.0345373153687
"Wisconsin",2010,77,NA,NA,NA,0.249710991978645,15.1429204940796
"Wisconsin",2011,77,245,289,221,0.255539119243622,15.2513046264648
"Wyoming",1990,39.25,NA,272.147979736328,NA,0.151533186435699,14.5097808837891
"Wyoming",1991,39.25,NA,NA,NA,0.157595753669739,14.4790687561035
"Wyoming",1992,39.25,225.377593994141,275.080078125,222.983184814453,0.162636905908585,15.5505790710449
"Wyoming",1993,39.25,NA,NA,NA,0.17250007390976,17.2329502105713
"Wyoming",1994,39.25,NA,NA,221.185562133789,0.182806566357613,15.4350624084473
"Wyoming",1995,39.25,NA,NA,NA,0.188039556145668,14.8525314331055
"Wyoming",1996,39.25,223.195999145508,274.778961181641,NA,0.191439926624298,14.8290767669678
"Wyoming",1997,39.25,NA,NA,NA,0.196178004145622,14.7210578918457
"Wyoming",1998,39.25,NA,NA,218.232025146484,0.199268907308578,14.5447053909302
"Wyoming",1999,39.25,NA,NA,NA,0.197341486811638,14.1875467300415
"Wyoming",2000,39.25,228.62663269043,275.572326660156,NA,0.195798277854919,13.271614074707
"Wyoming",2001,39.25,NA,NA,NA,0.324316203594208,13.2596197128296
"Wyoming",2002,39.25,NA,NA,221.129760742188,0.213096871972084,13.2264747619629
"Wyoming",2003,39.25,241.085693359375,283.503356933594,222.075164794922,0.203810885548592,12.9601411819458
"Wyoming",2004,39.25,NA,NA,NA,0.213738530874252,13.3184099197388
"Wyoming",2005,39.25,242.955917358398,282.100616455078,223.262145996094,0.219454050064087,12.7284059524536
"Wyoming",2006,39.25,NA,NA,NA,0.215071856975555,12.587085723877
"Wyoming",2007,39.25,243.866912841797,286.987762451172,225.289489746094,0.200662031769753,12.6081104278564
"Wyoming",2008,39.25,NA,NA,NA,0.208704799413681,12.42467212677
"Wyoming",2009,39.25,242.009201049805,286.104034423828,223,0.208056911826134,12.287501335144
"Wyoming",2010,39.25,NA,NA,NA,0.207409039139748,12.1503295898438
"Wyoming",2011,39.25,244,288,224,0.2067611515522,12.0131587982178
